WEIGHT:	350	FAIRDROP_THF	RX_MISS:	594422252	VPP_INPUT:	664794624	VPP_DROP:	39510435	VPP_OUTPUT	625284191	TOTAL:	1259216876
WEIGHT:	700	FAIRDROP_THF	RX_MISS:	645467732	VPP_INPUT:	609744896	VPP_DROP:	37270913	VPP_OUTPUT	572473985	TOTAL:	1255212628
WEIGHT:	1050	FAIRDROP_THF	RX_MISS:	639765345	VPP_INPUT:	613545472	VPP_DROP:	71019426	VPP_OUTPUT	542526048	TOTAL:	1253310817
WEIGHT:	1400	FAIRDROP_THF	RX_MISS:	658615774	VPP_INPUT:	596931328	VPP_DROP:	73492001	VPP_OUTPUT	523439329	TOTAL:	1255547102
WEIGHT:	1750	FAIRDROP_THF	RX_MISS:	649917781	VPP_INPUT:	605516800	VPP_DROP:	84794457	VPP_OUTPUT	520722345	TOTAL:	1255434581
WEIGHT:	2100	FAIRDROP_THF	RX_MISS:	669523349	VPP_INPUT:	583120128	VPP_DROP:	46471467	VPP_OUTPUT	536648663	TOTAL:	1252643477
WEIGHT:	2450	FAIRDROP_THF	RX_MISS:	668208055	VPP_INPUT:	584851456	VPP_DROP:	49865519	VPP_OUTPUT	534985939	TOTAL:	1253059511
WEIGHT:	2800	FAIRDROP_THF	RX_MISS:	666357211	VPP_INPUT:	587654656	VPP_DROP:	53056759	VPP_OUTPUT	534597899	TOTAL:	1254011867
WEIGHT:	3150	FAIRDROP_THF	RX_MISS:	664124976	VPP_INPUT:	589802240	VPP_DROP:	50966433	VPP_OUTPUT	538835809	TOTAL:	1253927216
WEIGHT:	3500	FAIRDROP_THF	RX_MISS:	676859842	VPP_INPUT:	574838784	VPP_DROP:	51321432	VPP_OUTPUT	523517354	TOTAL:	1251698626
WEIGHT:	3850	FAIRDROP_THF	RX_MISS:	674086897	VPP_INPUT:	578085376	VPP_DROP:	63788374	VPP_OUTPUT	514297004	TOTAL:	1252172273
WEIGHT:	4200	FAIRDROP_THF	RX_MISS:	669898589	VPP_INPUT:	583189760	VPP_DROP:	71460538	VPP_OUTPUT	511729224	TOTAL:	1253088349
WEIGHT:	4550	FAIRDROP_THF	RX_MISS:	661866300	VPP_INPUT:	591732224	VPP_DROP:	77774569	VPP_OUTPUT	513957657	TOTAL:	1253598524
WEIGHT:	4900	FAIRDROP_THF	RX_MISS:	675653611	VPP_INPUT:	578438400	VPP_DROP:	57479542	VPP_OUTPUT	520958860	TOTAL:	1254092011
WEIGHT:	5250	FAIRDROP_THF	RX_MISS:	669559255	VPP_INPUT:	581147648	VPP_DROP:	65325643	VPP_OUTPUT	515822007	TOTAL:	1250706903
WEIGHT:	5600	FAIRDROP_THF	RX_MISS:	657106807	VPP_INPUT:	595977472	VPP_DROP:	62088156	VPP_OUTPUT	533889318	TOTAL:	1253084279
WEIGHT:	5950	FAIRDROP_THF	RX_MISS:	666919611	VPP_INPUT:	584880896	VPP_DROP:	57780983	VPP_OUTPUT	527099915	TOTAL:	1251800507
WEIGHT:	6300	FAIRDROP_THF	RX_MISS:	669272526	VPP_INPUT:	583007488	VPP_DROP:	63185975	VPP_OUTPUT	519821515	TOTAL:	1252280014
WEIGHT:	6650	FAIRDROP_THF	RX_MISS:	677219193	VPP_INPUT:	580206848	VPP_DROP:	63802884	VPP_OUTPUT	516403966	TOTAL:	1257426041
WEIGHT:	7000	FAIRDROP_THF	RX_MISS:	675218103	VPP_INPUT:	575452928	VPP_DROP:	53238862	VPP_OUTPUT	522214068	TOTAL:	1250671031
