7 Flow Hash:  976153682 Flow Vqueue:  1530 Flow Cost:  510
23 Flow Hash:  976153682 Flow Vqueue:  2040 Flow Cost:  510
57 Flow Hash:  976153682 Flow Vqueue:  2550 Flow Cost:  510
122 Flow Hash:  976153682 Flow Vqueue:  3060 Flow Cost:  510
155 Flow Hash:  976153682 Flow Vqueue:  3570 Flow Cost:  510
175 Flow Hash:  976153682 Flow Vqueue:  4080 Flow Cost:  510
178 Flow Hash:  976153682 Flow Vqueue:  4590 Flow Cost:  510
208 Flow Hash:  976153682 Flow Vqueue:  4590 Flow Cost:  510
240 Flow Hash:  976153682 Flow Vqueue:  510 Flow Cost:  510
269 Flow Hash:  976153682 Flow Vqueue:  1020 Flow Cost:  510
272 Flow Hash:  976153682 Flow Vqueue:  1530 Flow Cost:  510
298 Flow Hash:  976153682 Flow Vqueue:  2040 Flow Cost:  510
324 Flow Hash:  976153682 Flow Vqueue:  2550 Flow Cost:  510
348 Flow Hash:  976153682 Flow Vqueue:  3060 Flow Cost:  510
351 Flow Hash:  976153682 Flow Vqueue:  3570 Flow Cost:  510
448 Flow Hash:  976153682 Flow Vqueue:  4080 Flow Cost:  510
452 Flow Hash:  976153682 Flow Vqueue:  4590 Flow Cost:  510
471 Flow Hash:  976153682 Flow Vqueue:  4590 Flow Cost:  510
475 Flow Hash:  976153682 Flow Vqueue:  4590 Flow Cost:  510
479 Flow Hash:  976153682 Flow Vqueue:  4590 Flow Cost:  510
503 Flow Hash:  976153682 Flow Vqueue:  510 Flow Cost:  510
507 Flow Hash:  976153682 Flow Vqueue:  1020 Flow Cost:  510
517 Flow Hash:  976153682 Flow Vqueue:  1530 Flow Cost:  510
558 Flow Hash:  976153682 Flow Vqueue:  2040 Flow Cost:  510
579 Flow Hash:  976153682 Flow Vqueue:  2550 Flow Cost:  510
581 Flow Hash:  976153682 Flow Vqueue:  3060 Flow Cost:  510
606 Flow Hash:  976153682 Flow Vqueue:  3570 Flow Cost:  510
626 Flow Hash:  976153682 Flow Vqueue:  4080 Flow Cost:  510
682 Flow Hash:  976153682 Flow Vqueue:  4590 Flow Cost:  510
683 Flow Hash:  976153682 Flow Vqueue:  4590 Flow Cost:  510
693 Flow Hash:  976153682 Flow Vqueue:  4590 Flow Cost:  510
749 Flow Hash:  976153682 Flow Vqueue:  4590 Flow Cost:  510
785 Flow Hash:  976153682 Flow Vqueue:  510 Flow Cost:  510
797 Flow Hash:  976153682 Flow Vqueue:  1020 Flow Cost:  510
881 Flow Hash:  976153682 Flow Vqueue:  1530 Flow Cost:  510
899 Flow Hash:  976153682 Flow Vqueue:  2040 Flow Cost:  510
950 Flow Hash:  976153682 Flow Vqueue:  2550 Flow Cost:  510
997 Flow Hash:  976153682 Flow Vqueue:  3060 Flow Cost:  510
1015 Flow Hash:  976153682 Flow Vqueue:  510 Flow Cost:  510
1018 Flow Hash:  976153682 Flow Vqueue:  1020 Flow Cost:  510
1073 Flow Hash:  976153682 Flow Vqueue:  1530 Flow Cost:  510
1084 Flow Hash:  976153682 Flow Vqueue:  2040 Flow Cost:  510
1095 Flow Hash:  976153682 Flow Vqueue:  2550 Flow Cost:  510
1097 Flow Hash:  976153682 Flow Vqueue:  3060 Flow Cost:  510
1110 Flow Hash:  976153682 Flow Vqueue:  3570 Flow Cost:  510
1125 Flow Hash:  976153682 Flow Vqueue:  4080 Flow Cost:  510
1129 Flow Hash:  976153682 Flow Vqueue:  4590 Flow Cost:  510
1157 Flow Hash:  976153682 Flow Vqueue:  4590 Flow Cost:  510
1171 Flow Hash:  976153682 Flow Vqueue:  4590 Flow Cost:  510
1189 Flow Hash:  976153682 Flow Vqueue:  4590 Flow Cost:  510
1200 Flow Hash:  976153682 Flow Vqueue:  4590 Flow Cost:  510
1231 Flow Hash:  976153682 Flow Vqueue:  4590 Flow Cost:  510
1247 Flow Hash:  976153682 Flow Vqueue:  4590 Flow Cost:  510
1254 Flow Hash:  976153682 Flow Vqueue:  4590 Flow Cost:  510
1290 Flow Hash:  976153682 Flow Vqueue:  510 Flow Cost:  510
1309 Flow Hash:  976153682 Flow Vqueue:  1020 Flow Cost:  510
1312 Flow Hash:  976153682 Flow Vqueue:  1530 Flow Cost:  510
1340 Flow Hash:  976153682 Flow Vqueue:  2040 Flow Cost:  510
1372 Flow Hash:  976153682 Flow Vqueue:  2550 Flow Cost:  510
1402 Flow Hash:  976153682 Flow Vqueue:  3060 Flow Cost:  510
1407 Flow Hash:  976153682 Flow Vqueue:  3570 Flow Cost:  510
1469 Flow Hash:  976153682 Flow Vqueue:  4080 Flow Cost:  510
1478 Flow Hash:  976153682 Flow Vqueue:  4590 Flow Cost:  510
1504 Flow Hash:  976153682 Flow Vqueue:  4590 Flow Cost:  510
1512 Flow Hash:  976153682 Flow Vqueue:  4590 Flow Cost:  510
1567 Flow Hash:  976153682 Flow Vqueue:  510 Flow Cost:  510
1570 Flow Hash:  976153682 Flow Vqueue:  1020 Flow Cost:  510
1589 Flow Hash:  976153682 Flow Vqueue:  1530 Flow Cost:  510
1593 Flow Hash:  976153682 Flow Vqueue:  2040 Flow Cost:  510
1597 Flow Hash:  976153682 Flow Vqueue:  2550 Flow Cost:  510
1621 Flow Hash:  976153682 Flow Vqueue:  3060 Flow Cost:  510
1625 Flow Hash:  976153682 Flow Vqueue:  3570 Flow Cost:  510
1631 Flow Hash:  976153682 Flow Vqueue:  4080 Flow Cost:  510
1679 Flow Hash:  976153682 Flow Vqueue:  4590 Flow Cost:  510
1696 Flow Hash:  976153682 Flow Vqueue:  4590 Flow Cost:  510
1704 Flow Hash:  976153682 Flow Vqueue:  4590 Flow Cost:  510
1729 Flow Hash:  976153682 Flow Vqueue:  4590 Flow Cost:  510
1730 Flow Hash:  976153682 Flow Vqueue:  4590 Flow Cost:  510
1753 Flow Hash:  976153682 Flow Vqueue:  4590 Flow Cost:  510
1771 Flow Hash:  976153682 Flow Vqueue:  4590 Flow Cost:  510
1785 Flow Hash:  976153682 Flow Vqueue:  510 Flow Cost:  510
1846 Flow Hash:  976153682 Flow Vqueue:  1020 Flow Cost:  510
1900 Flow Hash:  976153682 Flow Vqueue:  1530 Flow Cost:  510
1929 Flow Hash:  976153682 Flow Vqueue:  2040 Flow Cost:  510
1940 Flow Hash:  976153682 Flow Vqueue:  2550 Flow Cost:  510
1976 Flow Hash:  976153682 Flow Vqueue:  3060 Flow Cost:  510
1994 Flow Hash:  976153682 Flow Vqueue:  3570 Flow Cost:  510
2003 Flow Hash:  976153682 Flow Vqueue:  4080 Flow Cost:  510
2014 Flow Hash:  976153682 Flow Vqueue:  4590 Flow Cost:  510
2067 Flow Hash:  976153682 Flow Vqueue:  510 Flow Cost:  510
2084 Flow Hash:  976153682 Flow Vqueue:  1020 Flow Cost:  510
2087 Flow Hash:  976153682 Flow Vqueue:  1530 Flow Cost:  510
2110 Flow Hash:  976153682 Flow Vqueue:  2040 Flow Cost:  510
2135 Flow Hash:  976153682 Flow Vqueue:  2550 Flow Cost:  510
2152 Flow Hash:  976153682 Flow Vqueue:  3060 Flow Cost:  510
2154 Flow Hash:  976153682 Flow Vqueue:  3570 Flow Cost:  510
2156 Flow Hash:  976153682 Flow Vqueue:  4080 Flow Cost:  510
2185 Flow Hash:  976153682 Flow Vqueue:  4590 Flow Cost:  510
2235 Flow Hash:  976153682 Flow Vqueue:  4590 Flow Cost:  510
2250 Flow Hash:  976153682 Flow Vqueue:  4590 Flow Cost:  510
2259 Flow Hash:  976153682 Flow Vqueue:  4590 Flow Cost:  510
2287 Flow Hash:  976153682 Flow Vqueue:  510 Flow Cost:  510
2294 Flow Hash:  976153682 Flow Vqueue:  1020 Flow Cost:  510
2317 Flow Hash:  976153682 Flow Vqueue:  1530 Flow Cost:  510
2333 Flow Hash:  976153682 Flow Vqueue:  2040 Flow Cost:  510
2340 Flow Hash:  976153682 Flow Vqueue:  2550 Flow Cost:  510
2381 Flow Hash:  976153682 Flow Vqueue:  3060 Flow Cost:  510
2452 Flow Hash:  976153682 Flow Vqueue:  3570 Flow Cost:  510
2455 Flow Hash:  976153682 Flow Vqueue:  4080 Flow Cost:  510
2496 Flow Hash:  976153682 Flow Vqueue:  4590 Flow Cost:  510
2500 Flow Hash:  976153682 Flow Vqueue:  4590 Flow Cost:  510
2556 Flow Hash:  976153682 Flow Vqueue:  510 Flow Cost:  510
2558 Flow Hash:  976153682 Flow Vqueue:  1020 Flow Cost:  510
2561 Flow Hash:  976153682 Flow Vqueue:  1530 Flow Cost:  510
2564 Flow Hash:  976153682 Flow Vqueue:  2040 Flow Cost:  510
2588 Flow Hash:  976153682 Flow Vqueue:  2550 Flow Cost:  510
2625 Flow Hash:  976153682 Flow Vqueue:  3060 Flow Cost:  510
2640 Flow Hash:  976153682 Flow Vqueue:  3570 Flow Cost:  510
2653 Flow Hash:  976153682 Flow Vqueue:  4080 Flow Cost:  510
2655 Flow Hash:  976153682 Flow Vqueue:  4590 Flow Cost:  510
2701 Flow Hash:  976153682 Flow Vqueue:  4590 Flow Cost:  510
2731 Flow Hash:  976153682 Flow Vqueue:  4590 Flow Cost:  510
2735 Flow Hash:  976153682 Flow Vqueue:  4590 Flow Cost:  510
2754 Flow Hash:  976153682 Flow Vqueue:  4590 Flow Cost:  510
2780 Flow Hash:  976153682 Flow Vqueue:  4590 Flow Cost:  510
2798 Flow Hash:  976153682 Flow Vqueue:  4590 Flow Cost:  510
2820 Flow Hash:  976153682 Flow Vqueue:  510 Flow Cost:  510
2839 Flow Hash:  976153682 Flow Vqueue:  1020 Flow Cost:  510
2857 Flow Hash:  976153682 Flow Vqueue:  1530 Flow Cost:  510
2871 Flow Hash:  976153682 Flow Vqueue:  2040 Flow Cost:  510
2938 Flow Hash:  976153682 Flow Vqueue:  2550 Flow Cost:  510
2945 Flow Hash:  976153682 Flow Vqueue:  3060 Flow Cost:  510
2997 Flow Hash:  976153682 Flow Vqueue:  3570 Flow Cost:  510
3006 Flow Hash:  976153682 Flow Vqueue:  4080 Flow Cost:  510
3010 Flow Hash:  976153682 Flow Vqueue:  4590 Flow Cost:  510
3038 Flow Hash:  976153682 Flow Vqueue:  4590 Flow Cost:  510
3040 Flow Hash:  976153682 Flow Vqueue:  4590 Flow Cost:  510
3052 Flow Hash:  976153682 Flow Vqueue:  4590 Flow Cost:  510
3084 Flow Hash:  976153682 Flow Vqueue:  510 Flow Cost:  510
