39 Flow Hash:  1230079176 Flow Vqueue:  390 Flow Cost:  390
43 Flow Hash:  1230079176 Flow Vqueue:  780 Flow Cost:  390
73 Flow Hash:  1230079176 Flow Vqueue:  1170 Flow Cost:  390
78 Flow Hash:  1230079176 Flow Vqueue:  1560 Flow Cost:  390
86 Flow Hash:  1230079176 Flow Vqueue:  1950 Flow Cost:  390
108 Flow Hash:  1230079176 Flow Vqueue:  2340 Flow Cost:  390
127 Flow Hash:  1230079176 Flow Vqueue:  2730 Flow Cost:  390
190 Flow Hash:  1230079176 Flow Vqueue:  3120 Flow Cost:  390
196 Flow Hash:  1230079176 Flow Vqueue:  3510 Flow Cost:  390
207 Flow Hash:  1230079176 Flow Vqueue:  3900 Flow Cost:  390
217 Flow Hash:  1230079176 Flow Vqueue:  4290 Flow Cost:  390
219 Flow Hash:  1230079176 Flow Vqueue:  4680 Flow Cost:  390
250 Flow Hash:  1230079176 Flow Vqueue:  390 Flow Cost:  390
263 Flow Hash:  1230079176 Flow Vqueue:  780 Flow Cost:  390
287 Flow Hash:  1230079176 Flow Vqueue:  1170 Flow Cost:  390
315 Flow Hash:  1230079176 Flow Vqueue:  1560 Flow Cost:  390
326 Flow Hash:  1230079176 Flow Vqueue:  1950 Flow Cost:  390
346 Flow Hash:  1230079176 Flow Vqueue:  2340 Flow Cost:  390
381 Flow Hash:  1230079176 Flow Vqueue:  2730 Flow Cost:  390
391 Flow Hash:  1230079176 Flow Vqueue:  3120 Flow Cost:  390
398 Flow Hash:  1230079176 Flow Vqueue:  3510 Flow Cost:  390
403 Flow Hash:  1230079176 Flow Vqueue:  3900 Flow Cost:  390
432 Flow Hash:  1230079176 Flow Vqueue:  4290 Flow Cost:  390
435 Flow Hash:  1230079176 Flow Vqueue:  4680 Flow Cost:  390
441 Flow Hash:  1230079176 Flow Vqueue:  4680 Flow Cost:  390
486 Flow Hash:  1230079176 Flow Vqueue:  4680 Flow Cost:  390
502 Flow Hash:  1230079176 Flow Vqueue:  390 Flow Cost:  390
564 Flow Hash:  1230079176 Flow Vqueue:  780 Flow Cost:  390
586 Flow Hash:  1230079176 Flow Vqueue:  1170 Flow Cost:  390
597 Flow Hash:  1230079176 Flow Vqueue:  1560 Flow Cost:  390
603 Flow Hash:  1230079176 Flow Vqueue:  1950 Flow Cost:  390
609 Flow Hash:  1230079176 Flow Vqueue:  2340 Flow Cost:  390
613 Flow Hash:  1230079176 Flow Vqueue:  2730 Flow Cost:  390
638 Flow Hash:  1230079176 Flow Vqueue:  3120 Flow Cost:  390
640 Flow Hash:  1230079176 Flow Vqueue:  3510 Flow Cost:  390
652 Flow Hash:  1230079176 Flow Vqueue:  3900 Flow Cost:  390
656 Flow Hash:  1230079176 Flow Vqueue:  4290 Flow Cost:  390
676 Flow Hash:  1230079176 Flow Vqueue:  4680 Flow Cost:  390
701 Flow Hash:  1230079176 Flow Vqueue:  4680 Flow Cost:  390
716 Flow Hash:  1230079176 Flow Vqueue:  4680 Flow Cost:  390
727 Flow Hash:  1230079176 Flow Vqueue:  4680 Flow Cost:  390
737 Flow Hash:  1230079176 Flow Vqueue:  4680 Flow Cost:  390
754 Flow Hash:  1230079176 Flow Vqueue:  390 Flow Cost:  390
755 Flow Hash:  1230079176 Flow Vqueue:  780 Flow Cost:  390
774 Flow Hash:  1230079176 Flow Vqueue:  1170 Flow Cost:  390
784 Flow Hash:  1230079176 Flow Vqueue:  1560 Flow Cost:  390
808 Flow Hash:  1230079176 Flow Vqueue:  1950 Flow Cost:  390
814 Flow Hash:  1230079176 Flow Vqueue:  2340 Flow Cost:  390
833 Flow Hash:  1230079176 Flow Vqueue:  2730 Flow Cost:  390
835 Flow Hash:  1230079176 Flow Vqueue:  3120 Flow Cost:  390
867 Flow Hash:  1230079176 Flow Vqueue:  3510 Flow Cost:  390
876 Flow Hash:  1230079176 Flow Vqueue:  3900 Flow Cost:  390
882 Flow Hash:  1230079176 Flow Vqueue:  4290 Flow Cost:  390
893 Flow Hash:  1230079176 Flow Vqueue:  4680 Flow Cost:  390
922 Flow Hash:  1230079176 Flow Vqueue:  4680 Flow Cost:  390
970 Flow Hash:  1230079176 Flow Vqueue:  4680 Flow Cost:  390
995 Flow Hash:  1230079176 Flow Vqueue:  4680 Flow Cost:  390
1023 Flow Hash:  1230079176 Flow Vqueue:  390 Flow Cost:  390
1070 Flow Hash:  1230079176 Flow Vqueue:  780 Flow Cost:  390
1076 Flow Hash:  1230079176 Flow Vqueue:  1170 Flow Cost:  390
1132 Flow Hash:  1230079176 Flow Vqueue:  1560 Flow Cost:  390
1136 Flow Hash:  1230079176 Flow Vqueue:  1950 Flow Cost:  390
1137 Flow Hash:  1230079176 Flow Vqueue:  2340 Flow Cost:  390
1174 Flow Hash:  1230079176 Flow Vqueue:  2730 Flow Cost:  390
1181 Flow Hash:  1230079176 Flow Vqueue:  3120 Flow Cost:  390
1206 Flow Hash:  1230079176 Flow Vqueue:  3510 Flow Cost:  390
1216 Flow Hash:  1230079176 Flow Vqueue:  3900 Flow Cost:  390
1217 Flow Hash:  1230079176 Flow Vqueue:  4290 Flow Cost:  390
1252 Flow Hash:  1230079176 Flow Vqueue:  4680 Flow Cost:  390
1262 Flow Hash:  1230079176 Flow Vqueue:  4680 Flow Cost:  390
1265 Flow Hash:  1230079176 Flow Vqueue:  390 Flow Cost:  390
1276 Flow Hash:  1230079176 Flow Vqueue:  780 Flow Cost:  390
