8 Flow Hash:  4157820474 Flow Vqueue:  1080 Flow Cost:  540
12 Flow Hash:  4157820474 Flow Vqueue:  1620 Flow Cost:  540
30 Flow Hash:  4157820474 Flow Vqueue:  2160 Flow Cost:  540
116 Flow Hash:  4157820474 Flow Vqueue:  2700 Flow Cost:  540
174 Flow Hash:  4157820474 Flow Vqueue:  3240 Flow Cost:  540
225 Flow Hash:  4157820474 Flow Vqueue:  3780 Flow Cost:  540
249 Flow Hash:  4157820474 Flow Vqueue:  540 Flow Cost:  540
253 Flow Hash:  4157820474 Flow Vqueue:  1080 Flow Cost:  540
270 Flow Hash:  4157820474 Flow Vqueue:  1620 Flow Cost:  540
283 Flow Hash:  4157820474 Flow Vqueue:  2160 Flow Cost:  540
299 Flow Hash:  4157820474 Flow Vqueue:  2700 Flow Cost:  540
302 Flow Hash:  4157820474 Flow Vqueue:  3240 Flow Cost:  540
314 Flow Hash:  4157820474 Flow Vqueue:  3780 Flow Cost:  540
342 Flow Hash:  4157820474 Flow Vqueue:  4320 Flow Cost:  540
363 Flow Hash:  4157820474 Flow Vqueue:  4860 Flow Cost:  540
368 Flow Hash:  4157820474 Flow Vqueue:  4860 Flow Cost:  540
373 Flow Hash:  4157820474 Flow Vqueue:  4860 Flow Cost:  540
384 Flow Hash:  4157820474 Flow Vqueue:  4860 Flow Cost:  540
416 Flow Hash:  4157820474 Flow Vqueue:  4860 Flow Cost:  540
422 Flow Hash:  4157820474 Flow Vqueue:  4860 Flow Cost:  540
437 Flow Hash:  4157820474 Flow Vqueue:  4860 Flow Cost:  540
455 Flow Hash:  4157820474 Flow Vqueue:  4860 Flow Cost:  540
464 Flow Hash:  4157820474 Flow Vqueue:  4860 Flow Cost:  540
484 Flow Hash:  4157820474 Flow Vqueue:  4860 Flow Cost:  540
548 Flow Hash:  4157820474 Flow Vqueue:  540 Flow Cost:  540
561 Flow Hash:  4157820474 Flow Vqueue:  1080 Flow Cost:  540
585 Flow Hash:  4157820474 Flow Vqueue:  1620 Flow Cost:  540
602 Flow Hash:  4157820474 Flow Vqueue:  2160 Flow Cost:  540
616 Flow Hash:  4157820474 Flow Vqueue:  2700 Flow Cost:  540
630 Flow Hash:  4157820474 Flow Vqueue:  3240 Flow Cost:  540
645 Flow Hash:  4157820474 Flow Vqueue:  3780 Flow Cost:  540
696 Flow Hash:  4157820474 Flow Vqueue:  4320 Flow Cost:  540
735 Flow Hash:  4157820474 Flow Vqueue:  4860 Flow Cost:  540
744 Flow Hash:  4157820474 Flow Vqueue:  4860 Flow Cost:  540
773 Flow Hash:  4157820474 Flow Vqueue:  540 Flow Cost:  540
840 Flow Hash:  4157820474 Flow Vqueue:  1080 Flow Cost:  540
842 Flow Hash:  4157820474 Flow Vqueue:  1620 Flow Cost:  540
846 Flow Hash:  4157820474 Flow Vqueue:  2160 Flow Cost:  540
871 Flow Hash:  4157820474 Flow Vqueue:  2700 Flow Cost:  540
887 Flow Hash:  4157820474 Flow Vqueue:  3240 Flow Cost:  540
890 Flow Hash:  4157820474 Flow Vqueue:  3780 Flow Cost:  540
912 Flow Hash:  4157820474 Flow Vqueue:  4320 Flow Cost:  540
926 Flow Hash:  4157820474 Flow Vqueue:  4860 Flow Cost:  540
932 Flow Hash:  4157820474 Flow Vqueue:  4860 Flow Cost:  540
938 Flow Hash:  4157820474 Flow Vqueue:  4860 Flow Cost:  540
939 Flow Hash:  4157820474 Flow Vqueue:  4860 Flow Cost:  540
952 Flow Hash:  4157820474 Flow Vqueue:  4860 Flow Cost:  540
965 Flow Hash:  4157820474 Flow Vqueue:  4860 Flow Cost:  540
976 Flow Hash:  4157820474 Flow Vqueue:  4860 Flow Cost:  540
1042 Flow Hash:  4157820474 Flow Vqueue:  540 Flow Cost:  540
1050 Flow Hash:  4157820474 Flow Vqueue:  1080 Flow Cost:  540
1056 Flow Hash:  4157820474 Flow Vqueue:  1620 Flow Cost:  540
1068 Flow Hash:  4157820474 Flow Vqueue:  2160 Flow Cost:  540
1105 Flow Hash:  4157820474 Flow Vqueue:  2700 Flow Cost:  540
1124 Flow Hash:  4157820474 Flow Vqueue:  3240 Flow Cost:  540
1140 Flow Hash:  4157820474 Flow Vqueue:  3780 Flow Cost:  540
1146 Flow Hash:  4157820474 Flow Vqueue:  4320 Flow Cost:  540
1150 Flow Hash:  4157820474 Flow Vqueue:  4860 Flow Cost:  540
1183 Flow Hash:  4157820474 Flow Vqueue:  4860 Flow Cost:  540
1190 Flow Hash:  4157820474 Flow Vqueue:  4860 Flow Cost:  540
1226 Flow Hash:  4157820474 Flow Vqueue:  4860 Flow Cost:  540
1257 Flow Hash:  4157820474 Flow Vqueue:  4860 Flow Cost:  540
1264 Flow Hash:  4157820474 Flow Vqueue:  540 Flow Cost:  540
1308 Flow Hash:  4157820474 Flow Vqueue:  1080 Flow Cost:  540
1357 Flow Hash:  4157820474 Flow Vqueue:  1620 Flow Cost:  540
1381 Flow Hash:  4157820474 Flow Vqueue:  2160 Flow Cost:  540
1385 Flow Hash:  4157820474 Flow Vqueue:  2700 Flow Cost:  540
1418 Flow Hash:  4157820474 Flow Vqueue:  3240 Flow Cost:  540
1447 Flow Hash:  4157820474 Flow Vqueue:  3780 Flow Cost:  540
1456 Flow Hash:  4157820474 Flow Vqueue:  4320 Flow Cost:  540
1457 Flow Hash:  4157820474 Flow Vqueue:  4860 Flow Cost:  540
1467 Flow Hash:  4157820474 Flow Vqueue:  4860 Flow Cost:  540
1502 Flow Hash:  4157820474 Flow Vqueue:  4860 Flow Cost:  540
1503 Flow Hash:  4157820474 Flow Vqueue:  4860 Flow Cost:  540
1505 Flow Hash:  4157820474 Flow Vqueue:  4860 Flow Cost:  540
