67 Flow Hash:  3376465080 Flow Vqueue:  360 Flow Cost:  360
82 Flow Hash:  3376465080 Flow Vqueue:  720 Flow Cost:  360
91 Flow Hash:  3376465080 Flow Vqueue:  1080 Flow Cost:  360
104 Flow Hash:  3376465080 Flow Vqueue:  1440 Flow Cost:  360
176 Flow Hash:  3376465080 Flow Vqueue:  1800 Flow Cost:  360
234 Flow Hash:  3376465080 Flow Vqueue:  2160 Flow Cost:  360
259 Flow Hash:  3376465080 Flow Vqueue:  360 Flow Cost:  360
271 Flow Hash:  3376465080 Flow Vqueue:  720 Flow Cost:  360
313 Flow Hash:  3376465080 Flow Vqueue:  1080 Flow Cost:  360
337 Flow Hash:  3376465080 Flow Vqueue:  1440 Flow Cost:  360
340 Flow Hash:  3376465080 Flow Vqueue:  1800 Flow Cost:  360
370 Flow Hash:  3376465080 Flow Vqueue:  2160 Flow Cost:  360
449 Flow Hash:  3376465080 Flow Vqueue:  2520 Flow Cost:  360
469 Flow Hash:  3376465080 Flow Vqueue:  2880 Flow Cost:  360
501 Flow Hash:  3376465080 Flow Vqueue:  360 Flow Cost:  360
512 Flow Hash:  3376465080 Flow Vqueue:  720 Flow Cost:  360
525 Flow Hash:  3376465080 Flow Vqueue:  1080 Flow Cost:  360
531 Flow Hash:  3376465080 Flow Vqueue:  1440 Flow Cost:  360
553 Flow Hash:  3376465080 Flow Vqueue:  1800 Flow Cost:  360
580 Flow Hash:  3376465080 Flow Vqueue:  2160 Flow Cost:  360
620 Flow Hash:  3376465080 Flow Vqueue:  2520 Flow Cost:  360
644 Flow Hash:  3376465080 Flow Vqueue:  2880 Flow Cost:  360
685 Flow Hash:  3376465080 Flow Vqueue:  3240 Flow Cost:  360
708 Flow Hash:  3376465080 Flow Vqueue:  3600 Flow Cost:  360
713 Flow Hash:  3376465080 Flow Vqueue:  3960 Flow Cost:  360
715 Flow Hash:  3376465080 Flow Vqueue:  4320 Flow Cost:  360
758 Flow Hash:  3376465080 Flow Vqueue:  360 Flow Cost:  360
823 Flow Hash:  3376465080 Flow Vqueue:  720 Flow Cost:  360
863 Flow Hash:  3376465080 Flow Vqueue:  1080 Flow Cost:  360
916 Flow Hash:  3376465080 Flow Vqueue:  1440 Flow Cost:  360
933 Flow Hash:  3376465080 Flow Vqueue:  1800 Flow Cost:  360
951 Flow Hash:  3376465080 Flow Vqueue:  2160 Flow Cost:  360
991 Flow Hash:  3376465080 Flow Vqueue:  2520 Flow Cost:  360
1003 Flow Hash:  3376465080 Flow Vqueue:  2880 Flow Cost:  360
1022 Flow Hash:  3376465080 Flow Vqueue:  360 Flow Cost:  360
1033 Flow Hash:  3376465080 Flow Vqueue:  720 Flow Cost:  360
1039 Flow Hash:  3376465080 Flow Vqueue:  1080 Flow Cost:  360
1052 Flow Hash:  3376465080 Flow Vqueue:  1440 Flow Cost:  360
1080 Flow Hash:  3376465080 Flow Vqueue:  1800 Flow Cost:  360
1101 Flow Hash:  3376465080 Flow Vqueue:  2160 Flow Cost:  360
1108 Flow Hash:  3376465080 Flow Vqueue:  2520 Flow Cost:  360
1109 Flow Hash:  3376465080 Flow Vqueue:  2880 Flow Cost:  360
1162 Flow Hash:  3376465080 Flow Vqueue:  3240 Flow Cost:  360
1182 Flow Hash:  3376465080 Flow Vqueue:  3600 Flow Cost:  360
1191 Flow Hash:  3376465080 Flow Vqueue:  3960 Flow Cost:  360
1208 Flow Hash:  3376465080 Flow Vqueue:  4320 Flow Cost:  360
1241 Flow Hash:  3376465080 Flow Vqueue:  4680 Flow Cost:  360
1242 Flow Hash:  3376465080 Flow Vqueue:  4680 Flow Cost:  360
1256 Flow Hash:  3376465080 Flow Vqueue:  4680 Flow Cost:  360
1310 Flow Hash:  3376465080 Flow Vqueue:  360 Flow Cost:  360
1366 Flow Hash:  3376465080 Flow Vqueue:  720 Flow Cost:  360
1398 Flow Hash:  3376465080 Flow Vqueue:  1080 Flow Cost:  360
1413 Flow Hash:  3376465080 Flow Vqueue:  1440 Flow Cost:  360
1426 Flow Hash:  3376465080 Flow Vqueue:  1800 Flow Cost:  360
1429 Flow Hash:  3376465080 Flow Vqueue:  2160 Flow Cost:  360
1432 Flow Hash:  3376465080 Flow Vqueue:  2520 Flow Cost:  360
1458 Flow Hash:  3376465080 Flow Vqueue:  2880 Flow Cost:  360
1468 Flow Hash:  3376465080 Flow Vqueue:  3240 Flow Cost:  360
1508 Flow Hash:  3376465080 Flow Vqueue:  3600 Flow Cost:  360
1515 Flow Hash:  3376465080 Flow Vqueue:  3960 Flow Cost:  360
1535 Flow Hash:  3376465080 Flow Vqueue:  360 Flow Cost:  360
1587 Flow Hash:  3376465080 Flow Vqueue:  720 Flow Cost:  360
1619 Flow Hash:  3376465080 Flow Vqueue:  1080 Flow Cost:  360
1638 Flow Hash:  3376465080 Flow Vqueue:  1440 Flow Cost:  360
1639 Flow Hash:  3376465080 Flow Vqueue:  1800 Flow Cost:  360
1642 Flow Hash:  3376465080 Flow Vqueue:  2160 Flow Cost:  360
1647 Flow Hash:  3376465080 Flow Vqueue:  2520 Flow Cost:  360
1688 Flow Hash:  3376465080 Flow Vqueue:  2880 Flow Cost:  360
1731 Flow Hash:  3376465080 Flow Vqueue:  3240 Flow Cost:  360
1740 Flow Hash:  3376465080 Flow Vqueue:  3600 Flow Cost:  360
1742 Flow Hash:  3376465080 Flow Vqueue:  3960 Flow Cost:  360
1805 Flow Hash:  3376465080 Flow Vqueue:  360 Flow Cost:  360
1810 Flow Hash:  3376465080 Flow Vqueue:  720 Flow Cost:  360
1812 Flow Hash:  3376465080 Flow Vqueue:  1080 Flow Cost:  360
1855 Flow Hash:  3376465080 Flow Vqueue:  1440 Flow Cost:  360
1880 Flow Hash:  3376465080 Flow Vqueue:  1800 Flow Cost:  360
1881 Flow Hash:  3376465080 Flow Vqueue:  2160 Flow Cost:  360
1890 Flow Hash:  3376465080 Flow Vqueue:  2520 Flow Cost:  360
1943 Flow Hash:  3376465080 Flow Vqueue:  2880 Flow Cost:  360
1947 Flow Hash:  3376465080 Flow Vqueue:  3240 Flow Cost:  360
1951 Flow Hash:  3376465080 Flow Vqueue:  3600 Flow Cost:  360
1993 Flow Hash:  3376465080 Flow Vqueue:  3960 Flow Cost:  360
2022 Flow Hash:  3376465080 Flow Vqueue:  4320 Flow Cost:  360
2044 Flow Hash:  3376465080 Flow Vqueue:  360 Flow Cost:  360
2061 Flow Hash:  3376465080 Flow Vqueue:  720 Flow Cost:  360
2073 Flow Hash:  3376465080 Flow Vqueue:  1080 Flow Cost:  360
2091 Flow Hash:  3376465080 Flow Vqueue:  1440 Flow Cost:  360
2114 Flow Hash:  3376465080 Flow Vqueue:  1800 Flow Cost:  360
2138 Flow Hash:  3376465080 Flow Vqueue:  2160 Flow Cost:  360
2157 Flow Hash:  3376465080 Flow Vqueue:  2520 Flow Cost:  360
2161 Flow Hash:  3376465080 Flow Vqueue:  2880 Flow Cost:  360
2204 Flow Hash:  3376465080 Flow Vqueue:  3240 Flow Cost:  360
2243 Flow Hash:  3376465080 Flow Vqueue:  3600 Flow Cost:  360
2248 Flow Hash:  3376465080 Flow Vqueue:  3960 Flow Cost:  360
2327 Flow Hash:  3376465080 Flow Vqueue:  360 Flow Cost:  360
2328 Flow Hash:  3376465080 Flow Vqueue:  720 Flow Cost:  360
2342 Flow Hash:  3376465080 Flow Vqueue:  1080 Flow Cost:  360
2378 Flow Hash:  3376465080 Flow Vqueue:  1440 Flow Cost:  360
2409 Flow Hash:  3376465080 Flow Vqueue:  1800 Flow Cost:  360
2458 Flow Hash:  3376465080 Flow Vqueue:  2160 Flow Cost:  360
