1 Flow Hash:  2947503612 Flow Vqueue:  1350 Flow Cost:  450
31 Flow Hash:  2947503612 Flow Vqueue:  1800 Flow Cost:  450
33 Flow Hash:  2947503612 Flow Vqueue:  2250 Flow Cost:  450
81 Flow Hash:  2947503612 Flow Vqueue:  2700 Flow Cost:  450
131 Flow Hash:  2947503612 Flow Vqueue:  3150 Flow Cost:  450
139 Flow Hash:  2947503612 Flow Vqueue:  3600 Flow Cost:  450
147 Flow Hash:  2947503612 Flow Vqueue:  4050 Flow Cost:  450
181 Flow Hash:  2947503612 Flow Vqueue:  4500 Flow Cost:  450
195 Flow Hash:  2947503612 Flow Vqueue:  4500 Flow Cost:  450
220 Flow Hash:  2947503612 Flow Vqueue:  4500 Flow Cost:  450
226 Flow Hash:  2947503612 Flow Vqueue:  4500 Flow Cost:  450
275 Flow Hash:  2947503612 Flow Vqueue:  450 Flow Cost:  450
292 Flow Hash:  2947503612 Flow Vqueue:  900 Flow Cost:  450
320 Flow Hash:  2947503612 Flow Vqueue:  1350 Flow Cost:  450
334 Flow Hash:  2947503612 Flow Vqueue:  1800 Flow Cost:  450
336 Flow Hash:  2947503612 Flow Vqueue:  2250 Flow Cost:  450
350 Flow Hash:  2947503612 Flow Vqueue:  2700 Flow Cost:  450
362 Flow Hash:  2947503612 Flow Vqueue:  3150 Flow Cost:  450
419 Flow Hash:  2947503612 Flow Vqueue:  3600 Flow Cost:  450
426 Flow Hash:  2947503612 Flow Vqueue:  4050 Flow Cost:  450
433 Flow Hash:  2947503612 Flow Vqueue:  4500 Flow Cost:  450
456 Flow Hash:  2947503612 Flow Vqueue:  4500 Flow Cost:  450
466 Flow Hash:  2947503612 Flow Vqueue:  4500 Flow Cost:  450
477 Flow Hash:  2947503612 Flow Vqueue:  4500 Flow Cost:  450
494 Flow Hash:  2947503612 Flow Vqueue:  4500 Flow Cost:  450
521 Flow Hash:  2947503612 Flow Vqueue:  450 Flow Cost:  450
546 Flow Hash:  2947503612 Flow Vqueue:  900 Flow Cost:  450
554 Flow Hash:  2947503612 Flow Vqueue:  1350 Flow Cost:  450
615 Flow Hash:  2947503612 Flow Vqueue:  1800 Flow Cost:  450
642 Flow Hash:  2947503612 Flow Vqueue:  2250 Flow Cost:  450
649 Flow Hash:  2947503612 Flow Vqueue:  2700 Flow Cost:  450
664 Flow Hash:  2947503612 Flow Vqueue:  3150 Flow Cost:  450
666 Flow Hash:  2947503612 Flow Vqueue:  3600 Flow Cost:  450
678 Flow Hash:  2947503612 Flow Vqueue:  4050 Flow Cost:  450
694 Flow Hash:  2947503612 Flow Vqueue:  4500 Flow Cost:  450
706 Flow Hash:  2947503612 Flow Vqueue:  4500 Flow Cost:  450
719 Flow Hash:  2947503612 Flow Vqueue:  4500 Flow Cost:  450
724 Flow Hash:  2947503612 Flow Vqueue:  4500 Flow Cost:  450
743 Flow Hash:  2947503612 Flow Vqueue:  4500 Flow Cost:  450
768 Flow Hash:  2947503612 Flow Vqueue:  450 Flow Cost:  450
826 Flow Hash:  2947503612 Flow Vqueue:  900 Flow Cost:  450
829 Flow Hash:  2947503612 Flow Vqueue:  1350 Flow Cost:  450
834 Flow Hash:  2947503612 Flow Vqueue:  1800 Flow Cost:  450
854 Flow Hash:  2947503612 Flow Vqueue:  2250 Flow Cost:  450
889 Flow Hash:  2947503612 Flow Vqueue:  2700 Flow Cost:  450
902 Flow Hash:  2947503612 Flow Vqueue:  3150 Flow Cost:  450
904 Flow Hash:  2947503612 Flow Vqueue:  3600 Flow Cost:  450
920 Flow Hash:  2947503612 Flow Vqueue:  4050 Flow Cost:  450
953 Flow Hash:  2947503612 Flow Vqueue:  4500 Flow Cost:  450
960 Flow Hash:  2947503612 Flow Vqueue:  4500 Flow Cost:  450
977 Flow Hash:  2947503612 Flow Vqueue:  4500 Flow Cost:  450
992 Flow Hash:  2947503612 Flow Vqueue:  4500 Flow Cost:  450
1072 Flow Hash:  2947503612 Flow Vqueue:  450 Flow Cost:  450
1090 Flow Hash:  2947503612 Flow Vqueue:  900 Flow Cost:  450
1115 Flow Hash:  2947503612 Flow Vqueue:  1350 Flow Cost:  450
1120 Flow Hash:  2947503612 Flow Vqueue:  1800 Flow Cost:  450
1139 Flow Hash:  2947503612 Flow Vqueue:  2250 Flow Cost:  450
1169 Flow Hash:  2947503612 Flow Vqueue:  2700 Flow Cost:  450
1185 Flow Hash:  2947503612 Flow Vqueue:  3150 Flow Cost:  450
1204 Flow Hash:  2947503612 Flow Vqueue:  3600 Flow Cost:  450
1209 Flow Hash:  2947503612 Flow Vqueue:  4050 Flow Cost:  450
1281 Flow Hash:  2947503612 Flow Vqueue:  450 Flow Cost:  450
1284 Flow Hash:  2947503612 Flow Vqueue:  900 Flow Cost:  450
1315 Flow Hash:  2947503612 Flow Vqueue:  1350 Flow Cost:  450
1327 Flow Hash:  2947503612 Flow Vqueue:  1800 Flow Cost:  450
1352 Flow Hash:  2947503612 Flow Vqueue:  2250 Flow Cost:  450
1358 Flow Hash:  2947503612 Flow Vqueue:  2700 Flow Cost:  450
1396 Flow Hash:  2947503612 Flow Vqueue:  3150 Flow Cost:  450
1440 Flow Hash:  2947503612 Flow Vqueue:  3600 Flow Cost:  450
1452 Flow Hash:  2947503612 Flow Vqueue:  4050 Flow Cost:  450
1460 Flow Hash:  2947503612 Flow Vqueue:  4500 Flow Cost:  450
1470 Flow Hash:  2947503612 Flow Vqueue:  4500 Flow Cost:  450
1483 Flow Hash:  2947503612 Flow Vqueue:  4500 Flow Cost:  450
1541 Flow Hash:  2947503612 Flow Vqueue:  450 Flow Cost:  450
1547 Flow Hash:  2947503612 Flow Vqueue:  900 Flow Cost:  450
1553 Flow Hash:  2947503612 Flow Vqueue:  1350 Flow Cost:  450
1574 Flow Hash:  2947503612 Flow Vqueue:  1800 Flow Cost:  450
1584 Flow Hash:  2947503612 Flow Vqueue:  2250 Flow Cost:  450
1595 Flow Hash:  2947503612 Flow Vqueue:  2700 Flow Cost:  450
1612 Flow Hash:  2947503612 Flow Vqueue:  3150 Flow Cost:  450
1630 Flow Hash:  2947503612 Flow Vqueue:  3600 Flow Cost:  450
1666 Flow Hash:  2947503612 Flow Vqueue:  4050 Flow Cost:  450
1668 Flow Hash:  2947503612 Flow Vqueue:  4500 Flow Cost:  450
1687 Flow Hash:  2947503612 Flow Vqueue:  4500 Flow Cost:  450
1703 Flow Hash:  2947503612 Flow Vqueue:  4500 Flow Cost:  450
1748 Flow Hash:  2947503612 Flow Vqueue:  4500 Flow Cost:  450
1779 Flow Hash:  2947503612 Flow Vqueue:  450 Flow Cost:  450
1816 Flow Hash:  2947503612 Flow Vqueue:  900 Flow Cost:  450
1821 Flow Hash:  2947503612 Flow Vqueue:  1350 Flow Cost:  450
1840 Flow Hash:  2947503612 Flow Vqueue:  1800 Flow Cost:  450
1867 Flow Hash:  2947503612 Flow Vqueue:  2250 Flow Cost:  450
1868 Flow Hash:  2947503612 Flow Vqueue:  2700 Flow Cost:  450
1878 Flow Hash:  2947503612 Flow Vqueue:  3150 Flow Cost:  450
1886 Flow Hash:  2947503612 Flow Vqueue:  3600 Flow Cost:  450
1906 Flow Hash:  2947503612 Flow Vqueue:  4050 Flow Cost:  450
1959 Flow Hash:  2947503612 Flow Vqueue:  4500 Flow Cost:  450
2006 Flow Hash:  2947503612 Flow Vqueue:  4500 Flow Cost:  450
2027 Flow Hash:  2947503612 Flow Vqueue:  4500 Flow Cost:  450
2029 Flow Hash:  2947503612 Flow Vqueue:  4500 Flow Cost:  450
2062 Flow Hash:  2947503612 Flow Vqueue:  450 Flow Cost:  450
2108 Flow Hash:  2947503612 Flow Vqueue:  900 Flow Cost:  450
2130 Flow Hash:  2947503612 Flow Vqueue:  1350 Flow Cost:  450
2144 Flow Hash:  2947503612 Flow Vqueue:  1800 Flow Cost:  450
2158 Flow Hash:  2947503612 Flow Vqueue:  2250 Flow Cost:  450
2168 Flow Hash:  2947503612 Flow Vqueue:  2700 Flow Cost:  450
2174 Flow Hash:  2947503612 Flow Vqueue:  3150 Flow Cost:  450
2190 Flow Hash:  2947503612 Flow Vqueue:  3600 Flow Cost:  450
2198 Flow Hash:  2947503612 Flow Vqueue:  4050 Flow Cost:  450
2233 Flow Hash:  2947503612 Flow Vqueue:  4500 Flow Cost:  450
2244 Flow Hash:  2947503612 Flow Vqueue:  4500 Flow Cost:  450
2247 Flow Hash:  2947503612 Flow Vqueue:  4500 Flow Cost:  450
2249 Flow Hash:  2947503612 Flow Vqueue:  4500 Flow Cost:  450
2263 Flow Hash:  2947503612 Flow Vqueue:  4500 Flow Cost:  450
2273 Flow Hash:  2947503612 Flow Vqueue:  4500 Flow Cost:  450
2293 Flow Hash:  2947503612 Flow Vqueue:  450 Flow Cost:  450
2304 Flow Hash:  2947503612 Flow Vqueue:  900 Flow Cost:  450
2380 Flow Hash:  2947503612 Flow Vqueue:  1350 Flow Cost:  450
2406 Flow Hash:  2947503612 Flow Vqueue:  1800 Flow Cost:  450
2429 Flow Hash:  2947503612 Flow Vqueue:  2250 Flow Cost:  450
2432 Flow Hash:  2947503612 Flow Vqueue:  2700 Flow Cost:  450
2522 Flow Hash:  2947503612 Flow Vqueue:  3150 Flow Cost:  450
2523 Flow Hash:  2947503612 Flow Vqueue:  3600 Flow Cost:  450
2531 Flow Hash:  2947503612 Flow Vqueue:  4050 Flow Cost:  450
2539 Flow Hash:  2947503612 Flow Vqueue:  4500 Flow Cost:  450
2562 Flow Hash:  2947503612 Flow Vqueue:  450 Flow Cost:  450
2568 Flow Hash:  2947503612 Flow Vqueue:  900 Flow Cost:  450
2664 Flow Hash:  2947503612 Flow Vqueue:  1350 Flow Cost:  450
2666 Flow Hash:  2947503612 Flow Vqueue:  1800 Flow Cost:  450
2698 Flow Hash:  2947503612 Flow Vqueue:  2250 Flow Cost:  450
2722 Flow Hash:  2947503612 Flow Vqueue:  2700 Flow Cost:  450
2723 Flow Hash:  2947503612 Flow Vqueue:  3150 Flow Cost:  450
2759 Flow Hash:  2947503612 Flow Vqueue:  3600 Flow Cost:  450
2779 Flow Hash:  2947503612 Flow Vqueue:  4050 Flow Cost:  450
2787 Flow Hash:  2947503612 Flow Vqueue:  4500 Flow Cost:  450
2790 Flow Hash:  2947503612 Flow Vqueue:  4500 Flow Cost:  450
2834 Flow Hash:  2947503612 Flow Vqueue:  450 Flow Cost:  450
2865 Flow Hash:  2947503612 Flow Vqueue:  900 Flow Cost:  450
2878 Flow Hash:  2947503612 Flow Vqueue:  1350 Flow Cost:  450
3020 Flow Hash:  2947503612 Flow Vqueue:  1800 Flow Cost:  450
3046 Flow Hash:  2947503612 Flow Vqueue:  2250 Flow Cost:  450
3064 Flow Hash:  2947503612 Flow Vqueue:  450 Flow Cost:  450
3096 Flow Hash:  2947503612 Flow Vqueue:  900 Flow Cost:  450
3116 Flow Hash:  2947503612 Flow Vqueue:  1350 Flow Cost:  450
3118 Flow Hash:  2947503612 Flow Vqueue:  1800 Flow Cost:  450
3137 Flow Hash:  2947503612 Flow Vqueue:  2250 Flow Cost:  450
3145 Flow Hash:  2947503612 Flow Vqueue:  2700 Flow Cost:  450
3195 Flow Hash:  2947503612 Flow Vqueue:  3150 Flow Cost:  450
3209 Flow Hash:  2947503612 Flow Vqueue:  3600 Flow Cost:  450
3222 Flow Hash:  2947503612 Flow Vqueue:  4050 Flow Cost:  450
3243 Flow Hash:  2947503612 Flow Vqueue:  4500 Flow Cost:  450
3249 Flow Hash:  2947503612 Flow Vqueue:  4500 Flow Cost:  450
3256 Flow Hash:  2947503612 Flow Vqueue:  4500 Flow Cost:  450
3345 Flow Hash:  2947503612 Flow Vqueue:  450 Flow Cost:  450
3355 Flow Hash:  2947503612 Flow Vqueue:  900 Flow Cost:  450
3358 Flow Hash:  2947503612 Flow Vqueue:  1350 Flow Cost:  450
3360 Flow Hash:  2947503612 Flow Vqueue:  1800 Flow Cost:  450
3374 Flow Hash:  2947503612 Flow Vqueue:  2250 Flow Cost:  450
3384 Flow Hash:  2947503612 Flow Vqueue:  2700 Flow Cost:  450
3403 Flow Hash:  2947503612 Flow Vqueue:  3150 Flow Cost:  450
3450 Flow Hash:  2947503612 Flow Vqueue:  3600 Flow Cost:  450
3459 Flow Hash:  2947503612 Flow Vqueue:  4050 Flow Cost:  450
3464 Flow Hash:  2947503612 Flow Vqueue:  4500 Flow Cost:  450
3483 Flow Hash:  2947503612 Flow Vqueue:  4500 Flow Cost:  450
3493 Flow Hash:  2947503612 Flow Vqueue:  4500 Flow Cost:  450
3523 Flow Hash:  2947503612 Flow Vqueue:  4500 Flow Cost:  450
3534 Flow Hash:  2947503612 Flow Vqueue:  4500 Flow Cost:  450
3565 Flow Hash:  2947503612 Flow Vqueue:  4500 Flow Cost:  450
3570 Flow Hash:  2947503612 Flow Vqueue:  450 Flow Cost:  450
3583 Flow Hash:  2947503612 Flow Vqueue:  900 Flow Cost:  450
3633 Flow Hash:  2947503612 Flow Vqueue:  1350 Flow Cost:  450
3634 Flow Hash:  2947503612 Flow Vqueue:  1800 Flow Cost:  450
3642 Flow Hash:  2947503612 Flow Vqueue:  2250 Flow Cost:  450
3650 Flow Hash:  2947503612 Flow Vqueue:  2700 Flow Cost:  450
3672 Flow Hash:  2947503612 Flow Vqueue:  3150 Flow Cost:  450
3718 Flow Hash:  2947503612 Flow Vqueue:  3600 Flow Cost:  450
3727 Flow Hash:  2947503612 Flow Vqueue:  4050 Flow Cost:  450
3736 Flow Hash:  2947503612 Flow Vqueue:  4500 Flow Cost:  450
3748 Flow Hash:  2947503612 Flow Vqueue:  4500 Flow Cost:  450
3761 Flow Hash:  2947503612 Flow Vqueue:  4500 Flow Cost:  450
3764 Flow Hash:  2947503612 Flow Vqueue:  4500 Flow Cost:  450
3776 Flow Hash:  2947503612 Flow Vqueue:  4500 Flow Cost:  450
3780 Flow Hash:  2947503612 Flow Vqueue:  4500 Flow Cost:  450
3785 Flow Hash:  2947503612 Flow Vqueue:  4500 Flow Cost:  450
3788 Flow Hash:  2947503612 Flow Vqueue:  4500 Flow Cost:  450
