20 Flow Hash:  3942921252 Flow Vqueue:  430 Flow Cost:  430
60 Flow Hash:  3942921252 Flow Vqueue:  860 Flow Cost:  430
95 Flow Hash:  3942921252 Flow Vqueue:  1290 Flow Cost:  430
111 Flow Hash:  3942921252 Flow Vqueue:  1720 Flow Cost:  430
197 Flow Hash:  3942921252 Flow Vqueue:  2150 Flow Cost:  430
221 Flow Hash:  3942921252 Flow Vqueue:  2580 Flow Cost:  430
222 Flow Hash:  3942921252 Flow Vqueue:  3010 Flow Cost:  430
224 Flow Hash:  3942921252 Flow Vqueue:  3440 Flow Cost:  430
227 Flow Hash:  3942921252 Flow Vqueue:  3870 Flow Cost:  430
239 Flow Hash:  3942921252 Flow Vqueue:  430 Flow Cost:  430
256 Flow Hash:  3942921252 Flow Vqueue:  860 Flow Cost:  430
284 Flow Hash:  3942921252 Flow Vqueue:  1290 Flow Cost:  430
301 Flow Hash:  3942921252 Flow Vqueue:  1720 Flow Cost:  430
338 Flow Hash:  3942921252 Flow Vqueue:  2150 Flow Cost:  430
369 Flow Hash:  3942921252 Flow Vqueue:  2580 Flow Cost:  430
386 Flow Hash:  3942921252 Flow Vqueue:  3010 Flow Cost:  430
393 Flow Hash:  3942921252 Flow Vqueue:  3440 Flow Cost:  430
413 Flow Hash:  3942921252 Flow Vqueue:  3870 Flow Cost:  430
443 Flow Hash:  3942921252 Flow Vqueue:  4300 Flow Cost:  430
473 Flow Hash:  3942921252 Flow Vqueue:  4730 Flow Cost:  430
485 Flow Hash:  3942921252 Flow Vqueue:  4730 Flow Cost:  430
519 Flow Hash:  3942921252 Flow Vqueue:  430 Flow Cost:  430
533 Flow Hash:  3942921252 Flow Vqueue:  860 Flow Cost:  430
544 Flow Hash:  3942921252 Flow Vqueue:  1290 Flow Cost:  430
589 Flow Hash:  3942921252 Flow Vqueue:  1720 Flow Cost:  430
622 Flow Hash:  3942921252 Flow Vqueue:  2150 Flow Cost:  430
637 Flow Hash:  3942921252 Flow Vqueue:  2580 Flow Cost:  430
662 Flow Hash:  3942921252 Flow Vqueue:  3010 Flow Cost:  430
675 Flow Hash:  3942921252 Flow Vqueue:  3440 Flow Cost:  430
703 Flow Hash:  3942921252 Flow Vqueue:  3870 Flow Cost:  430
