3 Flow Hash:  2225874592 Flow Vqueue:  840 Flow Cost:  420
22 Flow Hash:  2225874592 Flow Vqueue:  1260 Flow Cost:  420
32 Flow Hash:  2225874592 Flow Vqueue:  1680 Flow Cost:  420
49 Flow Hash:  2225874592 Flow Vqueue:  2100 Flow Cost:  420
58 Flow Hash:  2225874592 Flow Vqueue:  2520 Flow Cost:  420
72 Flow Hash:  2225874592 Flow Vqueue:  2940 Flow Cost:  420
77 Flow Hash:  2225874592 Flow Vqueue:  3360 Flow Cost:  420
93 Flow Hash:  2225874592 Flow Vqueue:  3780 Flow Cost:  420
110 Flow Hash:  2225874592 Flow Vqueue:  4200 Flow Cost:  420
124 Flow Hash:  2225874592 Flow Vqueue:  4620 Flow Cost:  420
151 Flow Hash:  2225874592 Flow Vqueue:  4620 Flow Cost:  420
154 Flow Hash:  2225874592 Flow Vqueue:  4620 Flow Cost:  420
160 Flow Hash:  2225874592 Flow Vqueue:  4620 Flow Cost:  420
183 Flow Hash:  2225874592 Flow Vqueue:  4620 Flow Cost:  420
229 Flow Hash:  2225874592 Flow Vqueue:  4620 Flow Cost:  420
243 Flow Hash:  2225874592 Flow Vqueue:  420 Flow Cost:  420
244 Flow Hash:  2225874592 Flow Vqueue:  840 Flow Cost:  420
251 Flow Hash:  2225874592 Flow Vqueue:  1260 Flow Cost:  420
258 Flow Hash:  2225874592 Flow Vqueue:  1680 Flow Cost:  420
260 Flow Hash:  2225874592 Flow Vqueue:  2100 Flow Cost:  420
281 Flow Hash:  2225874592 Flow Vqueue:  2520 Flow Cost:  420
308 Flow Hash:  2225874592 Flow Vqueue:  2940 Flow Cost:  420
328 Flow Hash:  2225874592 Flow Vqueue:  3360 Flow Cost:  420
345 Flow Hash:  2225874592 Flow Vqueue:  3780 Flow Cost:  420
352 Flow Hash:  2225874592 Flow Vqueue:  4200 Flow Cost:  420
355 Flow Hash:  2225874592 Flow Vqueue:  4620 Flow Cost:  420
375 Flow Hash:  2225874592 Flow Vqueue:  4620 Flow Cost:  420
402 Flow Hash:  2225874592 Flow Vqueue:  4620 Flow Cost:  420
417 Flow Hash:  2225874592 Flow Vqueue:  4620 Flow Cost:  420
429 Flow Hash:  2225874592 Flow Vqueue:  4620 Flow Cost:  420
436 Flow Hash:  2225874592 Flow Vqueue:  4620 Flow Cost:  420
442 Flow Hash:  2225874592 Flow Vqueue:  4620 Flow Cost:  420
493 Flow Hash:  2225874592 Flow Vqueue:  4620 Flow Cost:  420
504 Flow Hash:  2225874592 Flow Vqueue:  420 Flow Cost:  420
536 Flow Hash:  2225874592 Flow Vqueue:  840 Flow Cost:  420
