NOFAIRDROP_THF	350	THROUGHPUT JAIN_FAIRNESS INDEX	0.999999998522	CLOCKCYCLES JAIN_FAIRNESS INDEX	0.999999998521

NOFAIRDROP_THF	700	THROUGHPUT JAIN_FAIRNESS INDEX	0.999886536609	CLOCKCYCLES JAIN_FAIRNESS INDEX	0.905086878958

NOFAIRDROP_THF	1050	THROUGHPUT JAIN_FAIRNESS INDEX	0.999999997172	CLOCKCYCLES JAIN_FAIRNESS INDEX	0.800025527677

NOFAIRDROP_THF	1400	THROUGHPUT JAIN_FAIRNESS INDEX	0.999999999843	CLOCKCYCLES JAIN_FAIRNESS INDEX	0.735299285779

NOFAIRDROP_THF	1750	THROUGHPUT JAIN_FAIRNESS INDEX	0.999996007092	CLOCKCYCLES JAIN_FAIRNESS INDEX	0.693018205381

NOFAIRDROP_THF	2100	THROUGHPUT JAIN_FAIRNESS INDEX	0.999999999992	CLOCKCYCLES JAIN_FAIRNESS INDEX	0.662163179724

NOFAIRDROP_THF	2450	THROUGHPUT JAIN_FAIRNESS INDEX	0.999996755926	CLOCKCYCLES JAIN_FAIRNESS INDEX	0.640484911699

NOFAIRDROP_THF	2800	THROUGHPUT JAIN_FAIRNESS INDEX	0.999999999986	CLOCKCYCLES JAIN_FAIRNESS INDEX	0.623076137466

NOFAIRDROP_THF	3150	THROUGHPUT JAIN_FAIRNESS INDEX	0.999997607605	CLOCKCYCLES JAIN_FAIRNESS INDEX	0.610087819587

NOFAIRDROP_THF	3500	THROUGHPUT JAIN_FAIRNESS INDEX	0.999999858928	CLOCKCYCLES JAIN_FAIRNESS INDEX	0.599082829113

NOFAIRDROP_THF	3850	THROUGHPUT JAIN_FAIRNESS INDEX	0.999987817917	CLOCKCYCLES JAIN_FAIRNESS INDEX	0.590785076234

NOFAIRDROP_THF	4200	THROUGHPUT JAIN_FAIRNESS INDEX	0.999999999923	CLOCKCYCLES JAIN_FAIRNESS INDEX	0.582757188616

NOFAIRDROP_THF	4550	THROUGHPUT JAIN_FAIRNESS INDEX	0.999999999939	CLOCKCYCLES JAIN_FAIRNESS INDEX	0.576471774035

NOFAIRDROP_THF	4900	THROUGHPUT JAIN_FAIRNESS INDEX	0.999998789678	CLOCKCYCLES JAIN_FAIRNESS INDEX	0.571220933669

NOFAIRDROP_THF	5250	THROUGHPUT JAIN_FAIRNESS INDEX	0.999999999897	CLOCKCYCLES JAIN_FAIRNESS INDEX	0.566370351198

NOFAIRDROP_THF	5600	THROUGHPUT JAIN_FAIRNESS INDEX	0.999999988988	CLOCKCYCLES JAIN_FAIRNESS INDEX	0.562269775688

NOFAIRDROP_THF	5950	THROUGHPUT JAIN_FAIRNESS INDEX	0.999999999882	CLOCKCYCLES JAIN_FAIRNESS INDEX	0.558621959348

NOFAIRDROP_THF	6300	THROUGHPUT JAIN_FAIRNESS INDEX	0.999999571872	CLOCKCYCLES JAIN_FAIRNESS INDEX	0.555456693684

NOFAIRDROP_THF	6650	THROUGHPUT JAIN_FAIRNESS INDEX	0.999999998244	CLOCKCYCLES JAIN_FAIRNESS INDEX	0.552490563833

NOFAIRDROP_THF	7000	THROUGHPUT JAIN_FAIRNESS INDEX	0.999999972378	CLOCKCYCLES JAIN_FAIRNESS INDEX	0.549891810237

